session_uuid,item_id,qty_delta,category,session_name,local_start_time,wiki_pricing_timestamp,item_name,hourly_ts,hist_price_unit,total_value
03d81bfc-6406-46d2-85f7-fa1bd2ced911,19677,1.0,LOOT,2,2026-01-14 11:34:57 PM,1768460400,,1768460400,0,0.0
03d81bfc-6406-46d2-85f7-fa1bd2ced911,566,250.0,LOOT,2,2026-01-14 11:34:57 PM,1768460400,Soul rune,1768460400,296,74000.0
03d81bfc-6406-46d2-85f7-fa1bd2ced911,563,225.0,LOOT,2,2026-01-14 11:34:57 PM,1768460400,Law rune,1768460400,117,26325.0
03d81bfc-6406-46d2-85f7-fa1bd2ced911,554,-205.0,SUPPLY,2,2026-01-14 11:34:57 PM,1768460400,Fire rune,1768460400,5,-1025.0
03d81bfc-6406-46d2-85f7-fa1bd2ced911,2503,1.0,LOOT,2,2026-01-14 11:34:57 PM,1768460400,Black d'hide body,1768460400,7503,7503.0
03d81bfc-6406-46d2-85f7-fa1bd2ced911,565,150.0,LOOT,2,2026-01-14 11:34:57 PM,1768460400,Blood rune,1768460400,212,31800.0
03d81bfc-6406-46d2-85f7-fa1bd2ced911,7946,-8.0,SUPPLY,2,2026-01-14 11:34:57 PM,1768460400,Monkfish,1768460400,453,-3624.0
03d81bfc-6406-46d2-85f7-fa1bd2ced911,11962,-8.0,SUPPLY,2,2026-01-14 11:34:57 PM,1768460400,Extended antifire mix(1),1768460400,0,-0.0
03d81bfc-6406-46d2-85f7-fa1bd2ced911,892,600.0,LOOT,2,2026-01-14 11:34:57 PM,1768460400,Rune arrow,1768460400,215,129000.0
290bddc7-c087-434c-885d-8c2d002a06a1,560,450.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Death rune,1768806000,124,55800.0
290bddc7-c087-434c-885d-8c2d002a06a1,830,400.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Rune javelin,1768806000,124,49600.0
290bddc7-c087-434c-885d-8c2d002a06a1,23733,-5.5,SUPPLY,9,2026-01-18 11:44:24 PM,1768807800,Divine ranging potion(4),1768806000,5519,-30354.5
290bddc7-c087-434c-885d-8c2d002a06a1,561,-54.0,SUPPLY,9,2026-01-18 11:44:24 PM,1768807800,Nature rune,1768806000,92,-4968.0
290bddc7-c087-434c-885d-8c2d002a06a1,11232,240.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Dragon dart tip,1768806000,1449,347760.0
290bddc7-c087-434c-885d-8c2d002a06a1,9243,-434.0,SUPPLY,9,2026-01-18 11:44:24 PM,1768807800,Diamond bolts (e),1768806000,305,-132370.0
290bddc7-c087-434c-885d-8c2d002a06a1,1747,260.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Black dragonhide,1768806000,2736,711360.0
290bddc7-c087-434c-885d-8c2d002a06a1,811,40.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Rune dart,1768806000,178,7120.0
290bddc7-c087-434c-885d-8c2d002a06a1,868,50.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Rune knife,1768806000,139,6950.0
290bddc7-c087-434c-885d-8c2d002a06a1,13441,6.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Anglerfish,1768806000,1876,11256.0
290bddc7-c087-434c-885d-8c2d002a06a1,11237,40.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Dragon arrowtips,1768806000,1888,75520.0
290bddc7-c087-434c-885d-8c2d002a06a1,2434,-29.0,SUPPLY,9,2026-01-18 11:44:24 PM,1768807800,Prayer potion(4),1768806000,8196,-237684.0
290bddc7-c087-434c-885d-8c2d002a06a1,995,1353824.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,,1768806000,0,0.0
290bddc7-c087-434c-885d-8c2d002a06a1,13510,2.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,,1768806000,0,0.0
290bddc7-c087-434c-885d-8c2d002a06a1,452,6.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,,1768806000,0,0.0
290bddc7-c087-434c-885d-8c2d002a06a1,2552,-1.75,SUPPLY,9,2026-01-18 11:44:24 PM,1768807800,Ring of dueling(8),1768806000,683,-1195.25
290bddc7-c087-434c-885d-8c2d002a06a1,19582,80.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Dragon javelin tips,1768806000,976,78080.0
290bddc7-c087-434c-885d-8c2d002a06a1,379,-2.0,SUPPLY,9,2026-01-18 11:44:24 PM,1768807800,Lobster,1768806000,180,-360.0
290bddc7-c087-434c-885d-8c2d002a06a1,987,1.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Loop half of key,1768806000,9730,9730.0
290bddc7-c087-434c-885d-8c2d002a06a1,19677,2.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,,1768806000,0,0.0
290bddc7-c087-434c-885d-8c2d002a06a1,566,300.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Soul rune,1768806000,312,93600.0
290bddc7-c087-434c-885d-8c2d002a06a1,563,822.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Law rune,1768806000,119,97818.0
290bddc7-c087-434c-885d-8c2d002a06a1,805,60.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Rune thrownaxe,1768806000,303,18180.0
290bddc7-c087-434c-885d-8c2d002a06a1,565,300.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Blood rune,1768806000,216,64800.0
290bddc7-c087-434c-885d-8c2d002a06a1,7946,-18.0,SUPPLY,9,2026-01-18 11:44:24 PM,1768807800,Monkfish,1768806000,397,-7146.0
290bddc7-c087-434c-885d-8c2d002a06a1,4697,-273.0,SUPPLY,9,2026-01-18 11:44:24 PM,1768807800,Smoke rune,1768806000,101,-27573.0
290bddc7-c087-434c-885d-8c2d002a06a1,11962,-10.0,SUPPLY,9,2026-01-18 11:44:24 PM,1768807800,Extended antifire mix(1),1768806000,0,-0.0
290bddc7-c087-434c-885d-8c2d002a06a1,892,375.0,LOOT,9,2026-01-18 11:44:24 PM,1768807800,Rune arrow,1768806000,210,78750.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,560,525.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Death rune,1768896000,126,66150.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,830,350.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Rune javelin,1768896000,126,44100.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,23733,-3.75,SUPPLY,14,2026-01-20 01:08:11 AM,1768897200,Divine ranging potion(4),1768896000,5671,-21266.25
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,561,-31.0,SUPPLY,14,2026-01-20 01:08:11 AM,1768897200,Nature rune,1768896000,93,-2883.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,9243,-253.0,SUPPLY,14,2026-01-20 01:08:11 AM,1768897200,Diamond bolts (e),1768896000,326,-82478.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,1747,156.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Black dragonhide,1768896000,2727,425412.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,811,180.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Rune dart,1768896000,172,30960.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,2491,3.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Black d'hide vambraces,1768896000,3328,9984.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,985,1.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Tooth half of key,1768896000,9564,9564.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,19613,-1.0,SUPPLY,14,2026-01-20 01:08:11 AM,1768897200,Arceuus library teleport (tablet),1768896000,1855,-1855.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,868,100.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Rune knife,1768896000,142,14200.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,11237,120.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Dragon arrowtips,1768896000,1889,226680.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,2434,-17.25,SUPPLY,14,2026-01-20 01:08:11 AM,1768897200,Prayer potion(4),1768896000,8079,-139362.75
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,995,703124.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,,1768896000,0,0.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,13510,6.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,,1768896000,0,0.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,2552,-1.125,SUPPLY,14,2026-01-20 01:08:11 AM,1768897200,Ring of dueling(8),1768896000,672,-756.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,19582,80.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Dragon javelin tips,1768896000,961,76880.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,379,-2.0,SUPPLY,14,2026-01-20 01:08:11 AM,1768897200,Lobster,1768896000,183,-366.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,987,1.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Loop half of key,1768896000,9882,9882.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,2363,1.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Runite bar,1768896000,12292,12292.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,566,100.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Soul rune,1768896000,302,30200.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,563,443.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Law rune,1768896000,118,52274.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,805,30.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Rune thrownaxe,1768896000,225,6750.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,565,200.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Blood rune,1768896000,214,42800.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,7946,-11.0,SUPPLY,14,2026-01-20 01:08:11 AM,1768897200,Monkfish,1768896000,413,-4543.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,4697,-162.0,SUPPLY,14,2026-01-20 01:08:11 AM,1768897200,Smoke rune,1768896000,115,-18630.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,11962,-6.0,SUPPLY,14,2026-01-20 01:08:11 AM,1768897200,Extended antifire mix(1),1768896000,0,-0.0
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,892,375.0,LOOT,14,2026-01-20 01:08:11 AM,1768897200,Rune arrow,1768896000,210,78750.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,560,300.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,Death rune,1770015600,151,45300.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,830,100.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,Rune javelin,1770015600,137,13700.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,23733,-1.5,SUPPLY,21,2026-02-02 12:49:04 AM,1770016500,Divine ranging potion(4),1770015600,4768,-7152.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,561,-11.0,SUPPLY,21,2026-02-02 12:49:04 AM,1770016500,Nature rune,1770015600,96,-1056.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,9243,-91.0,SUPPLY,21,2026-02-02 12:49:04 AM,1770016500,Diamond bolts (e),1770015600,243,-22113.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,1747,66.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,Black dragonhide,1770015600,3312,218592.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,811,60.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,Rune dart,1770015600,198,11880.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,13441,3.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,Anglerfish,1770015600,1922,5766.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,2434,-7.5,SUPPLY,21,2026-02-02 12:49:04 AM,1770016500,Prayer potion(4),1770015600,8218,-61635.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,995,250810.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,,1770015600,0,0.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,13510,1.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,,1770015600,0,0.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,2552,-0.5,SUPPLY,21,2026-02-02 12:49:04 AM,1770016500,Ring of dueling(8),1770015600,732,-366.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,24364,1.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,,1770015600,0,0.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,19677,1.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,,1770015600,0,0.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,566,150.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,Soul rune,1770015600,328,49200.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,563,148.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,Law rune,1770015600,120,17760.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,805,30.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,Rune thrownaxe,1770015600,186,5580.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,565,150.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,Blood rune,1770015600,219,32850.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,7946,-9.0,SUPPLY,21,2026-02-02 12:49:04 AM,1770016500,Monkfish,1770015600,322,-2898.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,4697,-57.0,SUPPLY,21,2026-02-02 12:49:04 AM,1770016500,Smoke rune,1770015600,100,-5700.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,1163,2.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,Rune full helm,1770015600,20786,41572.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,11962,-3.0,SUPPLY,21,2026-02-02 12:49:04 AM,1770016500,Extended antifire mix(1),1770015600,0,-0.0
f3783e6d-4de4-428e-aab4-067be4ca45b1,892,375.0,LOOT,21,2026-02-02 12:49:04 AM,1770016500,Rune arrow,1770015600,104,39000.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,19683,1.0,LOOT,19,2026-01-30 11:17:51 PM,1769837700,,1769835600,0,0.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,23733,-0.75,SUPPLY,19,2026-01-30 11:17:51 PM,1769837700,Divine ranging potion(4),1769835600,5582,-4186.5
77d8bc53-8240-4c20-ab3d-b93c0acbe172,561,-6.0,SUPPLY,19,2026-01-30 11:17:51 PM,1769837700,Nature rune,1769835600,95,-570.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,11232,40.0,LOOT,19,2026-01-30 11:17:51 PM,1769837700,Dragon dart tip,1769835600,1564,62560.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,9243,-70.0,SUPPLY,19,2026-01-30 11:17:51 PM,1769837700,Diamond bolts (e),1769835600,264,-18480.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,1747,36.0,LOOT,19,2026-01-30 11:17:51 PM,1769837700,Black dragonhide,1769835600,3121,112356.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,811,20.0,LOOT,19,2026-01-30 11:17:51 PM,1769837700,Rune dart,1769835600,202,4040.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,868,25.0,LOOT,19,2026-01-30 11:17:51 PM,1769837700,Rune knife,1769835600,229,5725.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,13441,1.0,LOOT,19,2026-01-30 11:17:51 PM,1769837700,Anglerfish,1769835600,1854,1854.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,2434,-4.0,SUPPLY,19,2026-01-30 11:17:51 PM,1769837700,Prayer potion(4),1769835600,8070,-32280.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,995,110406.0,LOOT,19,2026-01-30 11:17:51 PM,1769837700,,1769835600,0,0.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,13510,2.0,LOOT,19,2026-01-30 11:17:51 PM,1769837700,,1769835600,0,0.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,2552,-0.25,SUPPLY,19,2026-01-30 11:17:51 PM,1769837700,Ring of dueling(8),1769835600,734,-183.5
77d8bc53-8240-4c20-ab3d-b93c0acbe172,563,150.0,LOOT,19,2026-01-30 11:17:51 PM,1769837700,Law rune,1769835600,121,18150.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,554,-30.0,SUPPLY,19,2026-01-30 11:17:51 PM,1769837700,Fire rune,1769835600,5,-150.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,565,50.0,LOOT,19,2026-01-30 11:17:51 PM,1769837700,Blood rune,1769835600,222,11100.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,7946,-3.0,SUPPLY,19,2026-01-30 11:17:51 PM,1769837700,Monkfish,1769835600,311,-933.0
77d8bc53-8240-4c20-ab3d-b93c0acbe172,11962,-2.0,SUPPLY,19,2026-01-30 11:17:51 PM,1769837700,Extended antifire mix(1),1769835600,0,-0.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,560,225.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,Death rune,1768892400,126,28350.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,830,350.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,Rune javelin,1768892400,128,44800.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,23733,-2.25,SUPPLY,13,2026-01-20 12:17:26 AM,1768892400,Divine ranging potion(4),1768892400,5729,-12890.25
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,561,-17.0,SUPPLY,13,2026-01-20 12:17:26 AM,1768892400,Nature rune,1768892400,94,-1598.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,11232,80.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,Dragon dart tip,1768892400,1432,114560.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,1747,102.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,Black dragonhide,1768892400,2733,278766.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,811,40.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,Rune dart,1768892400,173,6920.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,868,25.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,Rune knife,1768892400,136,3400.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,2434,-11.5,SUPPLY,13,2026-01-20 12:17:26 AM,1768892400,Prayer potion(4),1768892400,8071,-92816.5
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,995,525270.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,,1768892400,0,0.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,13510,4.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,,1768892400,0,0.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,2552,-0.75,SUPPLY,13,2026-01-20 12:17:26 AM,1768892400,Ring of dueling(8),1768892400,672,-504.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,19582,40.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,Dragon javelin tips,1768892400,964,38560.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,987,1.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,Loop half of key,1768892400,9780,9780.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,566,150.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,Soul rune,1768892400,306,45900.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,563,-10.0,SUPPLY,13,2026-01-20 12:17:26 AM,1768892400,Law rune,1768892400,118,-1180.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,805,90.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,Rune thrownaxe,1768892400,226,20340.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,565,250.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,Blood rune,1768892400,217,54250.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,21936,-130.0,SUPPLY,13,2026-01-20 12:17:26 AM,1768892400,Pearl dragon bolts (e),1768892400,0,-0.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,7946,-6.0,SUPPLY,13,2026-01-20 12:17:26 AM,1768892400,Monkfish,1768892400,423,-2538.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,4697,-95.0,SUPPLY,13,2026-01-20 12:17:26 AM,1768892400,Smoke rune,1768892400,111,-10545.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,11962,-4.0,SUPPLY,13,2026-01-20 12:17:26 AM,1768892400,Extended antifire mix(1),1768892400,0,-0.0
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,892,450.0,LOOT,13,2026-01-20 12:17:26 AM,1768892400,Rune arrow,1768892400,212,95400.0
4300808f-fddf-416a-a2b2-69b15c0422cf,19683,1.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,,1768813200,0,0.0
4300808f-fddf-416a-a2b2-69b15c0422cf,11232,40.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,Dragon dart tip,1768813200,1404,56160.0
4300808f-fddf-416a-a2b2-69b15c0422cf,868,25.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,Rune knife,1768813200,147,3675.0
4300808f-fddf-416a-a2b2-69b15c0422cf,13441,7.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,Anglerfish,1768813200,1880,13160.0
4300808f-fddf-416a-a2b2-69b15c0422cf,2434,-17.75,SUPPLY,10,2026-01-19 01:58:54 AM,1768813200,Prayer potion(4),1768813200,8222,-145940.5
4300808f-fddf-416a-a2b2-69b15c0422cf,13510,5.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,,1768813200,0,0.0
4300808f-fddf-416a-a2b2-69b15c0422cf,452,6.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,,1768813200,0,0.0
4300808f-fddf-416a-a2b2-69b15c0422cf,19677,1.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,,1768813200,0,0.0
4300808f-fddf-416a-a2b2-69b15c0422cf,4697,-130.0,SUPPLY,10,2026-01-19 01:58:54 AM,1768813200,Smoke rune,1768813200,98,-12740.0
4300808f-fddf-416a-a2b2-69b15c0422cf,560,75.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,Death rune,1768813200,123,9225.0
4300808f-fddf-416a-a2b2-69b15c0422cf,830,350.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,Rune javelin,1768813200,126,44100.0
4300808f-fddf-416a-a2b2-69b15c0422cf,23733,-3.0,SUPPLY,10,2026-01-19 01:58:54 AM,1768813200,Divine ranging potion(4),1768813200,5477,-16431.0
4300808f-fddf-416a-a2b2-69b15c0422cf,561,-26.0,SUPPLY,10,2026-01-19 01:58:54 AM,1768813200,Nature rune,1768813200,93,-2418.0
4300808f-fddf-416a-a2b2-69b15c0422cf,9243,-310.0,SUPPLY,10,2026-01-19 01:58:54 AM,1768813200,Diamond bolts (e),1768813200,302,-93620.0
4300808f-fddf-416a-a2b2-69b15c0422cf,1747,144.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,Black dragonhide,1768813200,2727,392688.0
4300808f-fddf-416a-a2b2-69b15c0422cf,811,20.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,Rune dart,1768813200,172,3440.0
4300808f-fddf-416a-a2b2-69b15c0422cf,2491,1.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,Black d'hide vambraces,1768813200,3020,3020.0
4300808f-fddf-416a-a2b2-69b15c0422cf,19681,1.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,,1768813200,0,0.0
4300808f-fddf-416a-a2b2-69b15c0422cf,11237,160.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,Dragon arrowtips,1768813200,1888,302080.0
4300808f-fddf-416a-a2b2-69b15c0422cf,995,723080.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,,1768813200,0,0.0
4300808f-fddf-416a-a2b2-69b15c0422cf,2552,-1.0,SUPPLY,10,2026-01-19 01:58:54 AM,1768813200,Ring of dueling(8),1768813200,683,-683.0
4300808f-fddf-416a-a2b2-69b15c0422cf,19582,40.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,Dragon javelin tips,1768813200,999,39960.0
4300808f-fddf-416a-a2b2-69b15c0422cf,379,-5.0,SUPPLY,10,2026-01-19 01:58:54 AM,1768813200,Lobster,1768813200,179,-895.0
4300808f-fddf-416a-a2b2-69b15c0422cf,566,150.0,LOOT,10,2026-01-19 01:58:54 AM,1768813200,Soul rune,1768813200,308,46200.0
